latitude,longitude,timestamp
-25.36417,-70.44542,2023-02-12T17:24:22Z
-25.35293,-70.44574,2023-02-12T17:25:22Z
-25.34522,-70.44498,2023-02-12T17:26:22Z
-25.33179,-70.44629,2023-02-12T17:27:22Z
-25.32266,-70.4489,2023-02-12T17:28:22Z
-25.29792,-70.45052,2023-02-12T17:29:22Z
-25.28061,-70.44711,2023-02-12T17:30:22Z
-25.26523,-70.43712,2023-02-12T17:31:22Z
-25.25651,-70.43292,2023-02-12T17:32:22Z
-25.24415,-70.43238,2023-02-12T17:33:22Z
-25.23869,-70.43692,2023-02-12T17:34:22Z
-25.22565,-70.43692,2023-02-12T17:35:22Z
-25.21051,-70.43712,2023-02-12T17:36:22Z
-25.18517,-70.43627,2023-02-12T17:37:22Z
-25.1335,-70.46327,2023-02-12T17:38:22Z
-25.1087,-70.49374,2023-02-12T17:39:22Z
-25.09135,-70.49733,2023-02-12T17:40:22Z
-25.05667,-70.48211,2023-02-12T17:41:22Z
-25.02988,-70.46907,2023-02-12T17:42:22Z
-25.01466,-70.46438,2023-02-12T17:43:22Z
-25.0133,-70.46054,2023-02-12T17:44:22Z
-25.02299,-70.45849,2023-02-12T17:45:22Z
-25.02831,-70.45577,2023-02-12T17:46:22Z
-25.02215,-70.44982,2023-02-12T17:47:22Z
-25.01641,-70.44396,2023-02-12T17:48:22Z
-25.01538,-70.4355,2023-02-12T17:49:22Z
-25.01898,-70.42825,2023-02-12T17:50:22Z
-25.01608,-70.42159,2023-02-12T17:51:22Z
-25.01136,-70.40798,2023-02-12T17:52:22Z
-24.99707,-70.40712,2023-02-12T17:53:22Z
-24.98936,-70.40872,2023-02-12T17:54:22Z
-24.98226,-70.4063,2023-02-12T17:55:22Z
-24.98119,-70.39773,2023-02-12T17:56:22Z
-24.97231,-70.38894,2023-02-12T17:57:22Z
-24.96442,-70.37653,2023-02-12T17:58:22Z
-24.95641,-70.37261,2023-02-12T17:59:22Z
-24.94672,-70.38097,2023-02-12T18:00:22Z
-24.93841,-70.38877,2023-02-12T18:01:22Z
-24.92727,-70.3947,2023-02-12T18:02:22Z
-24.89946,-70.3988,2023-02-12T18:03:22Z
-24.87279,-70.39526,2023-02-12T18:04:22Z
-24.83649,-70.39282,2023-02-12T18:05:22Z
-24.81342,-70.38543,2023-02-12T18:06:22Z
-24.78038,-70.37848,2023-02-12T18:07:22Z
-24.75883,-70.37665,2023-02-12T18:08:22Z
-24.64575,-70.35043,2023-02-12T18:09:22Z
-24.62788,-70.34633,2023-02-12T18:10:22Z
-24.57626,-70.33635,2023-02-12T18:11:22Z
-24.52319,-70.32944,2023-02-12T18:12:22Z
-24.50629,-70.32324,2023-02-12T18:13:22Z
-24.44853,-70.31255,2023-02-12T18:14:22Z
-24.40453,-70.30654,2023-02-12T18:15:22Z
-24.38358,-70.29911,2023-02-12T18:16:22Z
-24.36795,-70.29914,2023-02-12T18:17:22Z
-24.31273,-70.29084,2023-02-12T18:18:22Z
-24.26178,-70.29306,2023-02-12T18:19:22Z
-24.24074,-70.29499,2023-02-12T18:20:22Z
-24.19054,-70.29218,2023-02-12T18:21:22Z
-24.16085,-70.31369,2023-02-12T18:22:22Z
-24.13603,-70.30743,2023-02-12T18:23:22Z
-24.10722,-70.29045,2023-02-12T18:24:22Z
-24.07214,-70.27825,2023-02-12T18:25:22Z
-24.04647,-70.26489,2023-02-12T18:26:22Z
-23.92122,-70.29716,2023-02-12T18:27:22Z
-23.85834,-70.31205,2023-02-12T18:28:22Z
-23.7803,-70.31735,2023-02-12T18:29:22Z
-23.77572,-70.31545,2023-02-12T18:30:22Z
-23.76195,-70.33091,2023-02-12T18:31:22Z
-23.75543,-70.35123,2023-02-12T18:32:22Z
-23.74531,-70.3586,2023-02-12T18:33:22Z
-23.73063,-70.36068,2023-02-12T18:34:22Z
-23.72012,-70.37182,2023-02-12T18:35:22Z
-23.71539,-70.37876,2023-02-12T18:36:22Z
-23.70189,-70.39276,2023-02-12T18:37:22Z
-23.69766,-70.40089,2023-02-12T18:38:22Z
-23.69612,-70.42141,2023-02-12T18:39:22Z
-23.67947,-70.4139,2023-02-12T18:40:22Z
-23.66603,-70.40588,2023-02-12T18:41:22Z
-23.65314,-70.40269,2023-02-12T18:42:22Z
-23.63842,-70.39569,2023-02-12T18:43:22Z
-23.61912,-70.39261,2023-02-12T18:44:22Z
-23.59568,-70.3948,2023-02-12T18:45:22Z
-23.58393,-70.39334,2023-02-12T18:46:22Z
-23.56565,-70.39807,2023-02-12T18:47:22Z
-23.54743,-70.39563,2023-02-12T18:48:22Z
-23.51768,-70.397,2023-02-12T18:49:22Z
-23.46747,-70.42019,2023-02-12T18:50:22Z
-23.45074,-70.43837,2023-02-12T18:51:22Z
