latitude,longitude,timestamp
2.17843,102.63709,2023-02-12T13:55:52Z
2.19957,102.62565,2023-02-12T13:56:22Z
2.21172,102.61794,2023-02-12T13:56:52Z
2.21861,102.612,2023-02-12T13:57:22Z
2.23036,102.59427,2023-02-12T13:57:52Z
2.23236,102.58775,2023-02-12T13:58:22Z
2.23513,102.57211,2023-02-12T13:58:52Z
2.23727,102.56318,2023-02-12T13:59:22Z
2.24334,102.55405,2023-02-12T13:59:52Z
2.24638,102.54726,2023-02-12T14:00:22Z
2.24702,102.53616,2023-02-12T14:00:52Z
2.24763,102.51668,2023-02-12T14:01:22Z
2.25268,102.48321,2023-02-12T14:01:52Z
2.2545,102.47589,2023-02-12T14:02:22Z
2.26088,102.46119,2023-02-12T14:02:52Z
2.26779,102.44189,2023-02-12T14:03:22Z
2.27088,102.4362,2023-02-12T14:03:52Z
2.2802,102.42252,2023-02-12T14:04:22Z
2.28333,102.41579,2023-02-12T14:04:52Z
2.285,102.40117,2023-02-12T14:05:22Z
2.28647,102.37377,2023-02-12T14:05:52Z
2.29678,102.34947,2023-02-12T14:06:22Z
2.30035,102.34055,2023-02-12T14:06:52Z
2.30386,102.31503,2023-02-12T14:07:22Z
2.31622,102.30659,2023-02-12T14:07:52Z
2.32489,102.28367,2023-02-12T14:08:22Z
2.33098,102.27804,2023-02-12T14:08:52Z
2.34832,102.26746,2023-02-12T14:09:22Z
2.35483,102.26127,2023-02-12T14:09:52Z
2.36467,102.24697,2023-02-12T14:10:22Z
2.37922,102.23434,2023-02-12T14:10:52Z
2.39488,102.22296,2023-02-12T14:11:22Z
2.40427,102.21894,2023-02-12T14:11:52Z
2.41767,102.21655,2023-02-12T14:12:22Z
2.42273,102.21429,2023-02-12T14:12:52Z
2.44181,102.1983,2023-02-12T14:13:22Z
2.44385,102.19358,2023-02-12T14:13:52Z
2.44504,102.17849,2023-02-12T14:14:22Z
2.44715,102.17396,2023-02-12T14:14:52Z
2.46271,102.16047,2023-02-12T14:15:22Z
2.4656,102.15486,2023-02-12T14:15:52Z
2.46665,102.14991,2023-02-12T14:16:22Z
2.46472,102.13412,2023-02-12T14:16:52Z
2.46562,102.12801,2023-02-12T14:17:22Z
2.47052,102.11595,2023-02-12T14:17:52Z
2.47563,102.10786,2023-02-12T14:18:22Z
2.48187,102.10298,2023-02-12T14:18:52Z
2.49569,102.09627,2023-02-12T14:19:22Z
2.50734,102.08966,2023-02-12T14:19:52Z
2.5218,102.07795,2023-02-12T14:20:22Z
2.53772,102.07069,2023-02-12T14:20:52Z
2.54458,102.06586,2023-02-12T14:21:22Z
2.55625,102.05347,2023-02-12T14:21:52Z
2.56521,102.04408,2023-02-12T14:22:22Z
2.57446,102.03907,2023-02-12T14:22:52Z
2.58598,102.03684,2023-02-12T14:23:22Z
2.59277,102.03414,2023-02-12T14:23:52Z
2.59874,102.02975,2023-02-12T14:24:22Z
2.606,102.01595,2023-02-12T14:24:52Z
2.60904,102.01185,2023-02-12T14:25:22Z
2.62147,102.00281,2023-02-12T14:25:52Z
2.62849,101.99975,2023-02-12T14:26:22Z
2.63627,101.99749,2023-02-12T14:26:52Z
2.65103,101.99223,2023-02-12T14:27:22Z
2.65641,101.98891,2023-02-12T14:27:52Z
2.66003,101.98499,2023-02-12T14:28:22Z
2.66155,101.97885,2023-02-12T14:28:52Z
2.66438,101.97423,2023-02-12T14:29:22Z
2.67073,101.96787,2023-02-12T14:29:52Z
2.67587,101.96616,2023-02-12T14:30:22Z
2.68029,101.96467,2023-02-12T14:30:52Z
2.6831,101.96097,2023-02-12T14:31:22Z
2.68538,101.95169,2023-02-12T14:31:52Z
2.68557,101.94076,2023-02-12T14:32:22Z
2.68687,101.93442,2023-02-12T14:32:52Z
2.69296,101.92768,2023-02-12T14:33:22Z
2.69793,101.92556,2023-02-12T14:33:52Z
2.71044,101.92094,2023-02-12T14:34:22Z
2.71552,101.91734,2023-02-12T14:34:52Z
2.71923,101.91184,2023-02-12T14:35:22Z
2.72578,101.89991,2023-02-12T14:35:52Z
2.73237,101.89273,2023-02-12T14:36:22Z
2.73924,101.88649,2023-02-12T14:36:52Z
2.74187,101.88166,2023-02-12T14:37:22Z
2.74414,101.87213,2023-02-12T14:37:52Z
2.75518,101.85468,2023-02-12T14:38:22Z
2.75904,101.84614,2023-02-12T14:38:52Z
2.76106,101.8347,2023-02-12T14:39:22Z
2.76757,101.82745,2023-02-12T14:39:52Z
2.77874,101.81417,2023-02-12T14:40:22Z
2.78502,101.81146,2023-02-12T14:40:52Z
2.80295,101.81151,2023-02-12T14:41:22Z
2.80778,101.81047,2023-02-12T14:41:52Z
2.81294,101.80631,2023-02-12T14:42:22Z
2.81927,101.80304,2023-02-12T14:42:52Z
2.82346,101.79831,2023-02-12T14:43:22Z
2.82984,101.79293,2023-02-12T14:43:52Z
2.83585,101.7906,2023-02-12T14:44:22Z
2.84038,101.78977,2023-02-12T14:44:52Z
2.84507,101.78753,2023-02-12T14:45:22Z
2.84857,101.787,2023-02-12T14:45:52Z
2.84989,101.78467,2023-02-12T14:46:22Z
2.85344,101.77537,2023-02-12T14:46:52Z
2.85645,101.76991,2023-02-12T14:47:22Z
2.85737,101.76372,2023-02-12T14:47:52Z
2.85677,101.75248,2023-02-12T14:48:22Z
2.85448,101.74101,2023-02-12T14:48:52Z
2.85219,101.7277,2023-02-12T14:49:22Z
2.84556,101.71607,2023-02-12T14:49:52Z
2.8425,101.70985,2023-02-12T14:50:22Z
2.8412,101.6986,2023-02-12T14:50:52Z
2.84249,101.6911,2023-02-12T14:51:22Z
2.84601,101.68345,2023-02-12T14:51:52Z
2.84953,101.67669,2023-02-12T14:52:22Z
2.84999,101.6715,2023-02-12T14:52:52Z
2.84829,101.66427,2023-02-12T14:53:22Z
2.84871,101.65969,2023-02-12T14:53:52Z
2.85137,101.65442,2023-02-12T14:54:22Z
2.86002,101.64545,2023-02-12T14:54:52Z
2.8692,101.63944,2023-02-12T14:55:22Z
2.87668,101.63273,2023-02-12T14:55:52Z
2.88403,101.6253,2023-02-12T14:56:22Z
2.89519,101.6198,2023-02-12T14:56:52Z
2.92277,101.60399,2023-02-12T14:57:22Z
2.94078,101.59522,2023-02-12T14:57:52Z
2.95943,101.58325,2023-02-12T14:58:22Z
2.97506,101.57319,2023-02-12T14:58:52Z
2.9792,101.57201,2023-02-12T14:59:22Z
2.98559,101.57209,2023-02-12T14:59:52Z
2.99541,101.57663,2023-02-12T15:00:22Z
3.00292,101.57973,2023-02-12T15:00:52Z
3.01126,101.58062,2023-02-12T15:01:22Z
3.01827,101.57922,2023-02-12T15:01:52Z
3.02713,101.57593,2023-02-12T15:02:22Z
3.04034,101.57219,2023-02-12T15:02:52Z
3.04875,101.56692,2023-02-12T15:03:22Z
3.04895,101.56454,2023-02-12T15:03:52Z
3.05106,101.56436,2023-02-12T15:04:22Z
3.05516,101.56912,2023-02-12T15:04:52Z
3.05805,101.56759,2023-02-12T15:05:22Z
3.05976,101.56635,2023-02-12T15:05:52Z
3.06046,101.56787,2023-02-12T15:06:22Z
3.06237,101.56962,2023-02-12T15:06:52Z
3.06325,101.57247,2023-02-12T15:07:22Z
3.06345,101.59278,2023-02-12T15:07:52Z
3.07745,101.59297,2023-02-12T15:08:22Z
3.08493,101.59296,2023-02-12T15:08:52Z
3.08685,101.59163,2023-02-12T15:09:22Z
3.09036,101.5913,2023-02-12T15:09:52Z
3.0952,101.59086,2023-02-12T15:10:22Z
3.09986,101.58901,2023-02-12T15:10:52Z
3.10457,101.58716,2023-02-12T15:11:22Z
3.1081,101.58491,2023-02-12T15:11:52Z
3.10992,101.58244,2023-02-12T15:12:22Z
3.11332,101.57187,2023-02-12T15:12:52Z
3.11516,101.5667,2023-02-12T15:13:22Z
3.11772,101.56296,2023-02-12T15:13:52Z
3.11869,101.56265,2023-02-12T15:14:22Z
3.12724,101.55884,2023-02-12T15:14:52Z
3.13254,101.55449,2023-02-12T15:15:22Z
