latitude,longitude,timestamp
14.63895,121.00743,2023-02-12T13:05:22Z
14.64386,121.00591,2023-02-12T13:05:52Z
14.64498,121.00498,2023-02-12T13:06:22Z
14.6441,120.99918,2023-02-12T13:06:52Z
14.6441,120.9955,2023-02-12T13:07:22Z
14.64499,120.99458,2023-02-12T13:07:52Z
14.64892,120.99554,2023-02-12T13:08:22Z
14.65626,120.99874,2023-02-12T13:08:52Z
14.66038,121.0002,2023-02-12T13:09:22Z
14.66563,121.00031,2023-02-12T13:09:52Z
14.67571,121.0005,2023-02-12T13:10:22Z
14.68993,121.00089,2023-02-12T13:10:52Z
14.69454,121.00044,2023-02-12T13:11:22Z
14.69807,120.99861,2023-02-12T13:11:52Z
14.72229,120.99206,2023-02-12T13:12:22Z
14.73929,120.98099,2023-02-12T13:12:52Z
14.74933,120.97221,2023-02-12T13:13:22Z
14.77196,120.95884,2023-02-12T13:13:52Z
14.78143,120.95449,2023-02-12T13:14:22Z
14.79387,120.94681,2023-02-12T13:14:52Z
14.79972,120.9439,2023-02-12T13:15:22Z
14.80348,120.9429,2023-02-12T13:15:52Z
14.80574,120.94058,2023-02-12T13:16:22Z
14.81547,120.93509,2023-02-12T13:16:52Z
14.82181,120.93219,2023-02-12T13:17:22Z
14.83379,120.90399,2023-02-12T13:17:52Z
14.84225,120.88912,2023-02-12T13:18:22Z
14.85052,120.87849,2023-02-12T13:18:52Z
14.85519,120.87209,2023-02-12T13:19:22Z
14.86056,120.86385,2023-02-12T13:19:52Z
14.86406,120.85871,2023-02-12T13:20:22Z
14.87162,120.84829,2023-02-12T13:20:52Z
14.88051,120.83973,2023-02-12T13:21:22Z
14.89089,120.83219,2023-02-12T13:21:52Z
14.8979,120.82778,2023-02-12T13:22:22Z
14.90991,120.81693,2023-02-12T13:22:52Z
14.92161,120.80756,2023-02-12T13:23:22Z
14.94119,120.78875,2023-02-12T13:23:52Z
14.96714,120.76579,2023-02-12T13:24:22Z
14.98051,120.75682,2023-02-12T13:24:52Z
14.98707,120.752,2023-02-12T13:25:22Z
14.99849,120.74567,2023-02-12T13:25:52Z
15.01063,120.73671,2023-02-12T13:26:22Z
15.02042,120.72994,2023-02-12T13:26:52Z
15.02953,120.71942,2023-02-12T13:27:22Z
15.03901,120.70732,2023-02-12T13:27:52Z
15.04915,120.69685,2023-02-12T13:28:22Z
15.05184,120.6932,2023-02-12T13:28:52Z
15.0634,120.68582,2023-02-12T13:29:22Z
15.07618,120.67865,2023-02-12T13:29:52Z
15.08053,120.67569,2023-02-12T13:30:22Z
15.092,120.67167,2023-02-12T13:30:52Z
15.10532,120.66448,2023-02-12T13:31:22Z
15.11664,120.65703,2023-02-12T13:31:52Z
15.12715,120.64721,2023-02-12T13:32:22Z
15.13768,120.63815,2023-02-12T13:32:52Z
15.14713,120.62771,2023-02-12T13:33:22Z
15.1584,120.61783,2023-02-12T13:33:52Z
15.16342,120.61342,2023-02-12T13:34:22Z
15.17015,120.60919,2023-02-12T13:34:52Z
15.17276,120.60775,2023-02-12T13:35:22Z
15.17932,120.60572,2023-02-12T13:35:52Z
15.19251,120.59928,2023-02-12T13:36:22Z
15.19593,120.59758,2023-02-12T13:36:52Z
15.19732,120.59825,2023-02-12T13:37:22Z
15.19805,120.59782,2023-02-12T13:37:52Z
15.19761,120.59568,2023-02-12T13:38:22Z
15.19732,120.59128,2023-02-12T13:38:52Z
15.19771,120.58352,2023-02-12T13:39:22Z
15.19756,120.57704,2023-02-12T13:39:52Z
15.1985,120.57601,2023-02-12T13:40:22Z
15.20497,120.57565,2023-02-12T13:40:52Z
15.22495,120.57079,2023-02-12T13:41:22Z
15.23555,120.5672,2023-02-12T13:41:52Z
15.23828,120.56764,2023-02-12T13:42:22Z
15.24137,120.56977,2023-02-12T13:42:52Z
15.24661,120.58377,2023-02-12T13:43:22Z
15.24857,120.58726,2023-02-12T13:43:52Z
15.25187,120.58999,2023-02-12T13:44:22Z
15.27035,120.59733,2023-02-12T13:44:52Z
15.27985,120.60253,2023-02-12T13:45:22Z
15.29183,120.60816,2023-02-12T13:45:52Z
15.30146,120.61348,2023-02-12T13:46:22Z
15.31804,120.62409,2023-02-12T13:46:52Z
15.33036,120.62919,2023-02-12T13:47:22Z
15.35192,120.64033,2023-02-12T13:47:52Z
15.36893,120.65601,2023-02-12T13:48:22Z
15.37551,120.65849,2023-02-12T13:48:52Z
15.38249,120.65978,2023-02-12T13:49:22Z
15.40365,120.65921,2023-02-12T13:49:52Z
15.41479,120.66007,2023-02-12T13:50:22Z
15.42461,120.66236,2023-02-12T13:50:52Z
15.4596,120.67386,2023-02-12T13:51:22Z
15.46844,120.67668,2023-02-12T13:51:52Z
15.47993,120.67816,2023-02-12T13:52:22Z
15.48913,120.67768,2023-02-12T13:52:52Z
15.4989,120.67516,2023-02-12T13:53:22Z
15.502,120.67345,2023-02-12T13:53:52Z
15.50751,120.67059,2023-02-12T13:54:22Z
15.5129,120.6663,2023-02-12T13:54:52Z
15.52315,120.65924,2023-02-12T13:55:22Z
15.53213,120.65474,2023-02-12T13:55:52Z
15.54116,120.64944,2023-02-12T13:56:22Z
15.54963,120.64287,2023-02-12T13:56:52Z
15.5573,120.63773,2023-02-12T13:57:22Z
15.56843,120.63367,2023-02-12T13:57:52Z
15.57889,120.6314,2023-02-12T13:58:22Z
15.58991,120.63096,2023-02-12T13:58:52Z
15.61393,120.631,2023-02-12T13:59:22Z
15.62262,120.63033,2023-02-12T13:59:52Z
15.63186,120.62823,2023-02-12T14:00:22Z
15.64634,120.62353,2023-02-12T14:00:52Z
15.6565,120.61805,2023-02-12T14:01:22Z
15.67331,120.61375,2023-02-12T14:01:52Z
15.68712,120.61222,2023-02-12T14:02:22Z
15.70573,120.61133,2023-02-12T14:02:52Z
15.71409,120.61209,2023-02-12T14:03:22Z
15.72093,120.61365,2023-02-12T14:03:52Z
15.72574,120.61522,2023-02-12T14:04:22Z
15.73513,120.61938,2023-02-12T14:04:52Z
15.74146,120.62281,2023-02-12T14:05:22Z
15.75051,120.62892,2023-02-12T14:05:52Z
15.75718,120.63338,2023-02-12T14:06:22Z
15.76795,120.63821,2023-02-12T14:06:52Z
15.77811,120.64122,2023-02-12T14:07:22Z
15.78995,120.64187,2023-02-12T14:07:52Z
15.80248,120.64044,2023-02-12T14:08:22Z
15.81747,120.63521,2023-02-12T14:08:52Z
15.82954,120.63094,2023-02-12T14:09:22Z
15.84454,120.62681,2023-02-12T14:09:52Z
15.8514,120.62542,2023-02-12T14:10:22Z
15.86233,120.62416,2023-02-12T14:10:52Z
15.87335,120.62332,2023-02-12T14:11:22Z
15.88372,120.6214,2023-02-12T14:11:52Z
15.89264,120.61755,2023-02-12T14:12:22Z
15.91223,120.60632,2023-02-12T14:12:52Z
15.91817,120.60334,2023-02-12T14:13:22Z
15.93018,120.5991,2023-02-12T14:13:52Z
15.94228,120.59584,2023-02-12T14:14:22Z
15.95595,120.59399,2023-02-12T14:14:52Z
15.97166,120.59321,2023-02-12T14:15:22Z
15.97995,120.59215,2023-02-12T14:15:52Z
15.9905,120.58853,2023-02-12T14:16:22Z
16.00151,120.58464,2023-02-12T14:16:52Z
16.00935,120.58152,2023-02-12T14:17:22Z
16.01408,120.57761,2023-02-12T14:17:52Z
16.02375,120.57028,2023-02-12T14:18:22Z
16.02773,120.56671,2023-02-12T14:18:52Z
16.03065,120.56515,2023-02-12T14:19:22Z
16.04436,120.56296,2023-02-12T14:19:52Z
16.05469,120.56063,2023-02-12T14:20:22Z
16.06522,120.55656,2023-02-12T14:20:52Z
16.0864,120.55124,2023-02-12T14:21:22Z
16.09668,120.54095,2023-02-12T14:21:52Z
16.10353,120.53581,2023-02-12T14:22:22Z
16.11256,120.52933,2023-02-12T14:22:52Z
16.12166,120.52482,2023-02-12T14:23:22Z
16.13244,120.52132,2023-02-12T14:23:52Z
16.14519,120.52203,2023-02-12T14:24:22Z
16.15222,120.51988,2023-02-12T14:24:52Z
16.15718,120.5175,2023-02-12T14:25:22Z
16.16666,120.51814,2023-02-12T14:25:52Z
16.17972,120.51348,2023-02-12T14:26:22Z
16.18657,120.51208,2023-02-12T14:26:52Z
16.19362,120.50248,2023-02-12T14:27:22Z
16.1963,120.49734,2023-02-12T14:27:52Z
16.19956,120.49659,2023-02-12T14:28:22Z
16.21582,120.49837,2023-02-12T14:28:52Z
16.22519,120.49837,2023-02-12T14:29:22Z
16.22499,120.50233,2023-02-12T14:29:52Z
16.22379,120.50356,2023-02-12T14:30:22Z
16.22586,120.50404,2023-02-12T14:30:52Z
16.23119,120.50646,2023-02-12T14:31:22Z
16.23447,120.50886,2023-02-12T14:31:52Z
16.23623,120.51195,2023-02-12T14:32:22Z
16.2372,120.51547,2023-02-12T14:32:52Z
16.23779,120.51649,2023-02-12T14:33:22Z
16.23862,120.51789,2023-02-12T14:33:52Z
16.23926,120.52003,2023-02-12T14:34:22Z
16.2391,120.52215,2023-02-12T14:34:52Z
16.23994,120.52388,2023-02-12T14:35:22Z
16.23954,120.52528,2023-02-12T14:35:52Z
16.23978,120.5288,2023-02-12T14:36:22Z
16.24066,120.53179,2023-02-12T14:36:52Z
16.24104,120.53272,2023-02-12T14:37:22Z
16.24218,120.5349,2023-02-12T14:37:52Z
16.24397,120.53734,2023-02-12T14:38:22Z
16.2442,120.53914,2023-02-12T14:38:52Z
16.24473,120.54161,2023-02-12T14:39:22Z
16.24578,120.54279,2023-02-12T14:39:52Z
16.24741,120.54221,2023-02-12T14:40:22Z
16.24911,120.54392,2023-02-12T14:40:52Z
16.25059,120.5467,2023-02-12T14:41:22Z
16.25243,120.55149,2023-02-12T14:41:52Z
16.25523,120.55165,2023-02-12T14:42:22Z
16.25737,120.55117,2023-02-12T14:42:52Z
16.25837,120.55305,2023-02-12T14:43:22Z
16.25883,120.55565,2023-02-12T14:43:52Z
16.26,120.55769,2023-02-12T14:44:22Z
16.26139,120.56118,2023-02-12T14:44:52Z
16.2637,120.56228,2023-02-12T14:45:22Z
16.26624,120.5636,2023-02-12T14:45:52Z
16.26754,120.56495,2023-02-12T14:46:22Z
16.2707,120.56628,2023-02-12T14:46:52Z
16.2726,120.56675,2023-02-12T14:47:22Z
16.27571,120.568,2023-02-12T14:47:52Z
16.27701,120.57087,2023-02-12T14:48:22Z
16.2779,120.57209,2023-02-12T14:48:52Z
16.27881,120.57262,2023-02-12T14:49:22Z
16.28034,120.5732,2023-02-12T14:49:52Z
16.28147,120.57431,2023-02-12T14:50:22Z
16.28265,120.57656,2023-02-12T14:50:52Z
16.28317,120.57839,2023-02-12T14:51:22Z
16.28511,120.58016,2023-02-12T14:51:52Z
16.28532,120.58109,2023-02-12T14:52:22Z
16.28507,120.58178,2023-02-12T14:52:52Z
16.28723,120.58482,2023-02-12T14:53:22Z
16.28825,120.58632,2023-02-12T14:53:52Z
16.28853,120.58784,2023-02-12T14:54:22Z
16.29065,120.58907,2023-02-12T14:54:52Z
16.28878,120.59137,2023-02-12T14:55:22Z
16.28912,120.59294,2023-02-12T14:55:52Z
16.29029,120.59241,2023-02-12T14:56:22Z
16.29219,120.59393,2023-02-12T14:56:52Z
16.29471,120.59576,2023-02-12T14:57:22Z
16.29499,120.5966,2023-02-12T14:57:52Z
16.29645,120.59794,2023-02-12T14:58:22Z
16.29677,120.59948,2023-02-12T14:58:52Z
16.29791,120.60164,2023-02-12T14:59:22Z
16.29892,120.60286,2023-02-12T14:59:52Z
16.30021,120.60342,2023-02-12T15:00:22Z
16.29996,120.60471,2023-02-12T15:00:52Z
16.30001,120.60572,2023-02-12T15:01:22Z
16.30111,120.60802,2023-02-12T15:01:52Z
16.30225,120.60881,2023-02-12T15:02:22Z
16.304,120.60901,2023-02-12T15:02:52Z
16.30585,120.61102,2023-02-12T15:03:22Z
16.3074,120.61208,2023-02-12T15:03:52Z
16.30846,120.61205,2023-02-12T15:04:22Z
16.3092,120.61365,2023-02-12T15:04:52Z
16.31067,120.61547,2023-02-12T15:05:22Z
16.31034,120.61659,2023-02-12T15:05:52Z
16.31099,120.61679,2023-02-12T15:06:22Z
16.31232,120.61685,2023-02-12T15:06:52Z
16.31392,120.61756,2023-02-12T15:07:22Z
16.31639,120.61834,2023-02-12T15:07:52Z
16.31725,120.61796,2023-02-12T15:08:22Z
16.31876,120.61589,2023-02-12T15:08:52Z
16.31954,120.61491,2023-02-12T15:09:22Z
16.3213,120.61488,2023-02-12T15:09:52Z
16.32365,120.61515,2023-02-12T15:10:22Z
16.32571,120.61379,2023-02-12T15:10:52Z
16.32695,120.61268,2023-02-12T15:11:22Z
16.32919,120.61447,2023-02-12T15:11:52Z
16.32978,120.61615,2023-02-12T15:12:22Z
16.33018,120.61717,2023-02-12T15:12:52Z
16.33063,120.6167,2023-02-12T15:13:22Z
16.33304,120.61611,2023-02-12T15:13:52Z
16.33728,120.61915,2023-02-12T15:14:22Z
16.33853,120.61979,2023-02-12T15:14:52Z
16.34001,120.61767,2023-02-12T15:15:22Z
16.34077,120.61779,2023-02-12T15:15:52Z
16.34146,120.61857,2023-02-12T15:16:22Z
16.34255,120.61947,2023-02-12T15:16:52Z
16.34413,120.61798,2023-02-12T15:17:22Z
16.34462,120.61591,2023-02-12T15:17:52Z
16.34623,120.61522,2023-02-12T15:18:22Z
16.34752,120.61597,2023-02-12T15:18:52Z
16.3492,120.6147,2023-02-12T15:19:22Z
16.35162,120.61268,2023-02-12T15:19:52Z
16.35322,120.61088,2023-02-12T15:20:22Z
16.35502,120.60956,2023-02-12T15:20:52Z
16.35763,120.60841,2023-02-12T15:21:22Z
16.35924,120.60847,2023-02-12T15:21:52Z
16.35952,120.60703,2023-02-12T15:22:22Z
16.35869,120.60462,2023-02-12T15:22:52Z
16.35989,120.60389,2023-02-12T15:23:22Z
16.36056,120.60456,2023-02-12T15:23:52Z
16.36225,120.60391,2023-02-12T15:24:22Z
16.36296,120.60382,2023-02-12T15:24:52Z
16.36382,120.60429,2023-02-12T15:25:22Z
16.36502,120.60449,2023-02-12T15:25:52Z
16.3657,120.60488,2023-02-12T15:26:22Z
16.36678,120.60534,2023-02-12T15:26:52Z
16.36807,120.60531,2023-02-12T15:27:22Z
16.36921,120.60585,2023-02-12T15:27:52Z
16.36788,120.60612,2023-02-12T15:28:22Z
16.36703,120.60621,2023-02-12T15:28:52Z
16.36668,120.60625,2023-02-12T15:29:22Z
16.36609,120.60721,2023-02-12T15:29:52Z
16.36473,120.60613,2023-02-12T15:30:22Z
16.36384,120.60602,2023-02-12T15:30:52Z
16.36485,120.60624,2023-02-12T15:31:22Z
16.3655,120.60697,2023-02-12T15:31:52Z
16.36679,120.6079,2023-02-12T15:32:22Z
16.3676,120.60889,2023-02-12T15:32:52Z
16.36831,120.60794,2023-02-12T15:33:22Z
16.36944,120.60831,2023-02-12T15:33:52Z
16.3702,120.60794,2023-02-12T15:34:22Z
16.37174,120.60758,2023-02-12T15:34:52Z
16.37233,120.60815,2023-02-12T15:35:22Z
16.37346,120.60768,2023-02-12T15:35:52Z
16.37409,120.60693,2023-02-12T15:36:22Z
16.37275,120.6087,2023-02-12T15:36:52Z
16.37286,120.60934,2023-02-12T15:37:22Z
16.37503,120.60758,2023-02-12T15:37:52Z
16.37576,120.60742,2023-02-12T15:38:22Z
16.377,120.60694,2023-02-12T15:38:52Z
16.37778,120.60712,2023-02-12T15:39:22Z
16.37871,120.60686,2023-02-12T15:39:52Z
16.37917,120.60711,2023-02-12T15:40:22Z
16.37858,120.60888,2023-02-12T15:40:52Z
16.37939,120.60977,2023-02-12T15:41:22Z
16.37874,120.61068,2023-02-12T15:41:52Z
16.37717,120.61167,2023-02-12T15:42:22Z
16.37635,120.61292,2023-02-12T15:42:52Z
